mp-id, label, stoichiometry
mp-1191962,0, Cd: 4.0;I: 4.0;Cl: 4.0;O: 12.0
mp-1191974,1, Ca: 2.0;Ge: 2.0;P: 4.0;O: 16.0
mp-1191979,1, Rb: 4.0;Tl: 4.0;F: 16.0
mp-1192000,0, Cs: 4.0;H: 12.0;Au: 4.0;N: 4.0
mp-1192007,1, Rb: 4.0;As: 4.0;Se: 12.0;O: 2.0
mp-1192025,1, La: 6.0;Be: 2.0;Al: 2.0;S: 14.0
mp-1192038,1, La: 6.0;Be: 2.0;In: 2.0;S: 14.0
mp-1192040,1, Sm: 6.0;B: 6.0;N: 12.0
mp-1192057,1, Ag: 4.0;S: 4.0;O: 14.0
mp-1192085,1, Cs: 4.0;Cu: 4.0;Sb: 4.0;Se: 10.0
mp-1192091,1, Cd: 6.0;B: 4.0;O: 12.0
mp-1192126,0.3612, Zn: 4.0;Te: 2.0;Mo: 2.0;O: 14.0
mp-1192129,0.0994, Tl: 3.0;V: 5.0;O: 14.0
mp-1192137,1, Er: 4.0;Tl: 2.0;Cu: 6.0;S: 10.0
mp-1192144,1, Nd: 6.0;B: 6.0;N: 12.0
mp-1192185,1, Dy: 8.0;P: 8.0;S: 8.0
mp-1192188,1, K: 2.0;Ho: 2.0;W: 4.0;O: 16.0
mp-1192196,0, Ba: 7.0;In: 2.0;Se: 6.0;F: 8.0
mp-1192202,0, Dy: 4.0;C: 4.0;O: 16.0
mp-1192203,1, Na: 4.0;Cd: 4.0;As: 4.0;S: 12.0
mp-1192205,1, K: 2.0;Ho: 4.0;Cu: 6.0;Se: 10.0
mp-1192209,1, As: 6.0;Pb: 4.0;Br: 2.0;O: 12.0
mp-1192212,0, Rb: 12.0;Ni: 4.0;O: 8.0
mp-1192213,0, Na: 4.0;H: 4.0;C: 4.0;O: 12.0
mp-1192231,1, Cu: 4.0;I: 4.0;O: 16.0
mp-1192238,1, Sm: 6.0;Ta: 2.0;O: 14.0
mp-1192249,1, Mn: 6.0;Te: 2.0;P: 4.0;Pb: 6.0;O: 28.0
mp-1192272,0, Tb: 4.0;C: 4.0;O: 16.0
mp-1192275,0, K: 2.0;Er: 4.0;Cu: 6.0;Se: 10.0
mp-11923,1, Rb: 4.0;Ta: 2.0;Cu: 2.0;S: 8.0
mp-1192345,0, Ag: 2.0;Bi: 2.0;W: 4.0;O: 16.0
mp-1192356,0, La: 6.0;Be: 2.0;Cr: 2.0;S: 14.0
mp-1192362,0, Sr: 4.0;Gd: 4.0;Cu: 4.0;S: 12.0
mp-1192364,0.2506, Hg: 2.0;Te: 4.0;O: 4.0;F: 20.0
mp-1192367,1, Cs: 2.0;Ho: 4.0;Cu: 6.0;Se: 10.0
mp-1192369,0, Ba: 2.0;Y: 2.0;Zn: 6.0;Ga: 2.0;O: 14.0
mp-1192378,0, Al: 4.0;Tl: 4.0;Si: 4.0;O: 16.0
mp-1192379,1, Na: 6.0;Pt: 3.0;F: 18.0
mp-1192384,1, Dy: 4.0;W: 4.0;Br: 4.0;O: 16.0
mp-11924,1, Rb: 4.0;Ta: 2.0;Cu: 2.0;Se: 8.0
mp-1192405,0, Hg: 2.0;P: 4.0;Pd: 4.0;O: 16.0
mp-1192413,1, Cs: 2.0;In: 2.0;Te: 6.0;O: 16.0
mp-1192415,0, Yb: 4.0;Tm: 8.0;S: 16.0
mp-1192417,1, Ba: 4.0;Ge: 4.0;Pb: 4.0;O: 16.0
mp-1192419,0, Cs: 4.0;H: 4.0;S: 4.0;O: 16.0
mp-1192421,1, B: 6.0;Pb: 6.0;O: 15.0
mp-1192433,0, Na: 5.0;Pr: 4.0;Ge: 4.0;O: 16.0;F: 1.0
mp-1192446,1, Pb: 4.0;Se: 2.0;N: 4.0;O: 18.0
mp-1192451,1, Ho: 4.0;W: 4.0;Br: 4.0;O: 16.0
mp-1192455,1, Tm: 4.0;W: 4.0;Br: 4.0;O: 16.0
mp-1192462,1, Dy: 4.0;Mo: 4.0;Br: 4.0;O: 16.0
mp-1192486,0, K: 6.0;Se: 4.0;O: 16.0
mp-1192490,0, K: 5.0;Pr: 4.0;Si: 4.0;O: 16.0;F: 1.0
mp-11925,1, Rb: 2.0;Ta: 2.0;Cu: 4.0;Se: 8.0
mp-1192501,0, Ba: 2.0;Sc: 2.0;Zn: 6.0;Ga: 2.0;O: 14.0
mp-1192505,1, Y: 4.0;W: 4.0;Br: 4.0;O: 16.0
mp-1192509,1, Cs: 4.0;Th: 2.0;As: 4.0;O: 16.0
mp-1192524,0.7854, Na: 4.0;Th: 2.0;As: 4.0;O: 16.0
mp-1192531,0, K: 4.0;Cu: 8.0;Sb: 4.0;S: 12.0
mp-1192532,0, Si: 10.0;H: 20.0
mp-1192537,1, Nb: 6.0;Pb: 3.0;O: 18.0
mp-1192544,0, Na: 5.0;Nd: 4.0;Ge: 4.0;O: 16.0;F: 1.0
mp-1192547,1, Ba: 4.0;U: 2.0;P: 4.0;O: 20.0
mp-1192552,0, K: 6.0;As: 6.0;O: 18.0
mp-1192556,1, Rb: 2.0;In: 2.0;Te: 6.0;O: 16.0
mp-1192573,1, Tb: 4.0;W: 4.0;Br: 4.0;O: 16.0
mp-1192576,1, Er: 4.0;W: 4.0;Br: 4.0;O: 16.0
mp-1192578,0.0084, K: 2.0;Ca: 4.0;U: 1.0;Si: 4.0;O: 16.0
mp-1192583,0, Ba: 4.0;Nd: 4.0;In: 4.0;O: 16.0
mp-1192590,0, K: 4.0;Ba: 4.0;As: 4.0;O: 16.0
mp-1192609,1, Cs: 4.0;As: 4.0;Se: 12.0;O: 2.0
mp-1192640,1, Na: 2.0;Nb: 4.0;Se: 4.0;O: 19.0
mp-1192641,1, Sr: 4.0;Ti: 2.0;Si: 4.0;O: 16.0
mp-1192658,1, Bi: 4.0;Te: 4.0;Se: 2.0;O: 20.0
mp-1192668,1, K: 2.0;V: 6.0;Ge: 4.0;O: 18.0
mp-1192676,0.5138, La: 6.0;Co: 2.0;W: 2.0;S: 6.0;O: 12.0
mp-1192701,0, Ta: 2.0;H: 12.0;C: 4.0;Se: 2.0;Cl: 10.0
mp-1192718,0, Sb: 2.0;H: 10.0;Cl: 12.0;O: 4.0
mp-1192732,0, Cs: 6.0;H: 2.0;Se: 4.0;O: 16.0
mp-1192739,0, Cs: 4.0;V: 6.0;O: 16.0
mp-1192743,1, Sr: 4.0;Ge: 4.0;Pb: 4.0;O: 16.0
mp-1192751,0, Sr: 4.0;Lu: 8.0;S: 16.0
mp-1192765,0, Mo: 6.0;N: 2.0;O: 18.0
mp-1192770,0, Rb: 3.0;In: 1.0;I: 6.0;O: 18.0
mp-1192772,0, Na: 4.0;Cd: 4.0;P: 4.0;O: 16.0
mp-1192780,1, Cr: 8.0;Fe: 4.0;O: 16.0
mp-1192793,1, Pr: 4.0;Mo: 4.0;Br: 4.0;O: 16.0
mp-1192803,0.6468, Lu: 8.0;Pb: 4.0;S: 16.0
mp-1192811,0, Er: 8.0;Zn: 4.0;S: 16.0
mp-1192820,1, Mn: 4.0;Sb: 6.0;I: 6.0;O: 10.0
mp-1192840,1, K: 2.0;Zn: 4.0;Cd: 2.0;B: 4.0;O: 12.0;F: 2.0
mp-1192859,0.028, Na: 4.0;Fe: 4.0;P: 4.0;O: 16.0
mp-1192881,1, Ba: 6.0;P: 4.0;Se: 8.0;O: 8.0
mp-1192911,0.4088, Sm: 8.0;Fe: 2.0;S: 14.0
mp-1192917,0, Sm: 2.0;I: 6.0;O: 20.0
mp-1192931,1, Ba: 2.0;Cl: 4.0;O: 22.0
mp-1192933,0, Cs: 4.0;Al: 4.0;Si: 4.0;O: 16.0
mp-1193015,0.301, Cs: 4.0;V: 4.0;O: 4.0;F: 16.0
mp-1193056,1, Cs: 4.0;Mo: 6.0;O: 20.0
mp-1193109,0, Na: 4.0;Ca: 4.0;As: 4.0;O: 16.0
mp-1193128,0, Te: 4.0;Pb: 6.0;Br: 4.0;O: 12.0
mp-1193131,1, Cs: 4.0;Pb: 2.0;N: 4.0;Cl: 4.0;O: 12.0
mp-1193141,1, Mn: 6.0;In: 6.0;O: 18.0
mp-1193142,0.3808, Er: 8.0;Pb: 4.0;S: 16.0
mp-1193185,0, Ba: 2.0;Fe: 2.0;B: 2.0;P: 4.0;O: 18.0
mp-1193189,0.2506, Nd: 2.0;I: 6.0;O: 20.0
mp-1193207,0, Ho: 8.0;Zn: 4.0;S: 16.0
mp-1193210,0.6818, Pb: 6.0;Se: 4.0;I: 4.0;O: 12.0
mp-1193226,1, Na: 6.0;V: 2.0;P: 4.0;O: 18.0
mp-1193238,0, Ag: 4.0;Te: 2.0;H: 8.0;O: 12.0
mp-1193256,0, Na: 4.0;C: 8.0;N: 4.0;O: 12.0
mp-1193284,1, Nd: 4.0;Mo: 4.0;Br: 4.0;O: 16.0
mp-1193300,0.6566, Re: 2.0;S: 4.0;Cl: 2.0;O: 18.0
mp-1193420,1, V: 4.0;As: 4.0;O: 20.0
mp-1193463,1, Mn: 8.0;Si: 2.0;Te: 2.0;Br: 4.0;O: 14.0
mp-1193466,0.707, Yb: 8.0;Pb: 4.0;S: 16.0
mp-1193468,1, Na: 4.0;Mn: 4.0;V: 4.0;O: 16.0
mp-1193473,0, K: 2.0;Zn: 8.0;Sb: 2.0;O: 14.0
mp-1193553,1, Bi: 4.0;B: 4.0;Pb: 4.0;O: 16.0
mp-1193554,1, Bi: 4.0;Se: 6.0;O: 20.0
mp-1193560,1, Nb: 2.0;Pb: 4.0;Se: 4.0;Cl: 2.0;O: 16.0
mp-1193567,1, Tb: 4.0;Mo: 4.0;Br: 4.0;O: 16.0
mp-1193601,1, Ba: 2.0;Br: 4.0;O: 22.0
mp-1193607,0, Cs: 2.0;Ca: 2.0;H: 4.0;N: 18.0;O: 2.0
mp-1193611,1, Ba: 4.0;Te: 4.0;S: 12.0;O: 8.0
mp-1193616,0, K: 4.0;Pt: 2.0;C: 8.0;N: 8.0;Cl: 4.0
mp-1193673,1, Na: 12.0;Sb: 4.0;S: 12.0
mp-1193675,1, B: 28.0
mp-1193692,1, Cu: 2.0;P: 2.0;Pb: 4.0;S: 2.0;O: 18.0
mp-1193708,0, Al: 4.0;P: 6.0;S: 18.0
mp-1193732,1, Te: 4.0;Pd: 2.0;Pb: 4.0;Cl: 4.0;O: 12.0
mp-1193745,0, Ce: 4.0;As: 4.0;O: 16.0;F: 4.0
mp-1193772,0, Tl: 8.0;Cr: 4.0;O: 16.0
mp-1193774,0, Mn: 4.0;P: 4.0;C: 4.0;O: 16.0
mp-1193780,1, Mn: 6.0;In: 6.0;O: 18.0
mp-1193815,0.1792, Ho: 8.0;Pb: 4.0;S: 16.0
mp-1193864,0, Al: 4.0;P: 2.0;H: 6.0;O: 14.0
mp-1193890,0, Mn: 8.0;Si: 2.0;Te: 2.0;Cl: 4.0;O: 14.0
mp-1193901,1, Ho: 4.0;Mo: 4.0;Br: 4.0;O: 16.0
mp-1193939,1, Te: 4.0;P: 4.0;O: 18.0
mp-1193975,1, Pb: 12.0;Br: 4.0;O: 12.0
mp-1193999,1, Zn: 4.0;Ag: 4.0;P: 4.0;O: 16.0
mp-1194001,0, Pr: 8.0;P: 2.0;Cl: 2.0;O: 16.0
mp-1194017,0, Th: 4.0;P: 4.0;O: 20.0
mp-1194022,0, Cs: 1.0;Na: 3.0;U: 4.0;Mo: 2.0;O: 20.0
mp-1194023,1, Ba: 2.0;Co: 4.0;P: 4.0;O: 16.0
mp-1194049,1, Sm: 4.0;Mo: 4.0;Br: 4.0;O: 16.0
mp-1194059,0, Ca: 4.0;Er: 8.0;S: 16.0
mp-1194087,0.686, Tm: 8.0;Pb: 4.0;S: 16.0
mp-1194095,1, Ti: 1.0;Ag: 2.0;I: 6.0;O: 18.0
mp-1194096,1, Sr: 8.0;Ni: 4.0;Se: 12.0;O: 36.0
mp-1194132,0, Ca: 4.0;Tm: 8.0;S: 16.0
mp-1194158,1, Er: 4.0;Mo: 4.0;Br: 4.0;O: 16.0
mp-1194203,0.231, Sr: 8.0;Sn: 4.0;O: 16.0
mp-1194208,1, Sr: 4.0;Yb: 8.0;S: 16.0
mp-1194227,0, H: 12.0;C: 4.0;O: 12.0
mp-1194239,0.4242, Pu: 4.0;Si: 2.0;O: 20.0
mp-1194260,0, As: 4.0;H: 12.0;C: 2.0;O: 12.0
mp-1194276,0, Ca: 4.0;Ho: 8.0;S: 16.0
mp-1194285,1, Lu: 4.0;Mo: 4.0;Br: 4.0;O: 16.0
mp-1194323,0, Y: 2.0;C: 8.0;N: 2.0;O: 18.0
mp-1194343,1, Tm: 4.0;Mo: 4.0;Br: 4.0;O: 16.0
mp-1194344,0, Nd: 8.0;P: 2.0;Cl: 2.0;O: 16.0
mp-1194362,0, C: 28.0
mp-1194386,1, Yb: 4.0;Sb: 8.0;S: 16.0
mp-1194388,1, V: 4.0;Ag: 4.0;O: 4.0;F: 16.0
mp-1194403,1, Pd: 2.0;Pb: 4.0;Se: 4.0;Cl: 4.0;O: 12.0
mp-1194412,0, Pb: 6.0;Se: 4.0;Br: 4.0;O: 12.0
mp-1194422,1, Na: 6.0;S: 2.0;N: 2.0;O: 16.0
mp-1194436,0, K: 4.0;Cu: 8.0;Bi: 4.0;S: 12.0
mp-1194584,0.7952, Hg: 6.0;Te: 4.0;Se: 2.0;O: 20.0
mp-1194587,0.1792, Na: 4.0;Y: 4.0;B: 4.0;Te: 2.0;O: 20.0
mp-1194594,1, Ta: 8.0;Pb: 2.0;O: 22.0
mp-1194608,0, Re: 4.0;Xe: 3.0;O: 10.0;F: 14.0
mp-1194736,0, Na: 10.0;Mn: 6.0;S: 8.0;O: 32.0;F: 8.0
mp-1194753,1, Ag: 4.0;B: 12.0;O: 20.0
mp-1194796,0.1918, Na: 4.0;Dy: 4.0;B: 4.0;Te: 2.0;O: 20.0
mp-1194874,1, Tl: 4.0;B: 12.0;O: 20.0
mp-1194927,1, V: 4.0;Cd: 4.0;Co: 4.0;O: 20.0
mp-1194989,0.1848, Na: 4.0;Ho: 4.0;B: 4.0;Te: 2.0;O: 20.0
mp-1195028,0.196, Na: 4.0;Lu: 4.0;B: 4.0;Te: 2.0;O: 20.0
mp-1195050,1, Sn: 2.0;Ir: 4.0;Se: 10.0
mp-1195277,0, Na: 4.0;Mo: 4.0;Se: 4.0;O: 22.0
mp-1195324,1, Pr: 8.0;Ti: 4.0;O: 20.0
mp-1195435,0.231, Na: 4.0;Er: 4.0;B: 4.0;Te: 2.0;O: 20.0
mp-1195744,0, Ba: 2.0;Er: 4.0;Si: 6.0;O: 20.0
mp-1195912,0, V: 4.0;Pb: 4.0;O: 4.0;F: 20.0
mp-1196090,0, K: 4.0;B: 12.0;O: 20.0
mp-1196344,0, Ba: 4.0;S: 8.0;N: 8.0;O: 24.0
mp-1196389,1, Ti: 4.0;Fe: 1.0;P: 6.0;O: 24.0
mp-1196426,1, Yb: 22.0;Al: 2.0;Sb: 18.0
mp-1196456,1, Sr: 4.0;V: 2.0;P: 6.0;O: 24.0
mp-1196616,0, Ni: 4.0;Bi: 2.0;B: 2.0;P: 4.0;O: 20.0
mp-1196792,0, Fe: 4.0;P: 4.0;O: 24.0
mp-1197006,0.861, Zr: 4.0;S: 4.0;O: 24.0
mp-1197030,0, Ba: 2.0;Sm: 4.0;Ti: 6.0;O: 20.0
mp-1197193,0.2114, Th: 4.0;S: 4.0;O: 24.0
mp-1197198,0, Sb: 4.0;N: 8.0;F: 20.0
mp-1197333,0, Rb: 8.0;Tl: 4.0;Cl: 20.0;O: 4.0
mp-1197358,0, U: 4.0;Si: 4.0;Pb: 4.0;O: 24.0
mp-1197370,0, Y: 8.0;B: 8.0;C: 8.0;O: 56.0
mp-1197393,1, Fe: 8.0;I: 8.0;N: 16.0;O: 16.0
mp-1197437,1, Sr: 4.0;Si: 4.0;O: 8.0;F: 24.0
mp-1197696,0.2016, Mg: 8.0;P: 8.0;O: 32.0
mp-1197698,0.7644, Sr: 8.0;As: 8.0;O: 40.0
mp-1197857,0, W: 8.0;O: 24.0
mp-1197976,1, Mn: 4.0;Be: 4.0;P: 4.0;O: 20.0
mp-1198060,1, Ba: 6.0;Co: 4.0;N: 24.0;O: 48.0
mp-1198194,0, Cs: 2.0;P: 4.0;H: 10.0;O: 16.0
mp-11982,1, Sr: 4.0;Ca: 2.0;Te: 2.0;O: 12.0
mp-1198326,0, In: 4.0;P: 12.0;O: 38.0
mp-1198490,1, U: 8.0;O: 24.0
mp-1198527,0, Rb: 4.0;Mo: 6.0;As: 8.0;O: 44.0
mp-1198793,0.1652, Ba: 2.0;V: 4.0;P: 8.0;O: 34.0
mp-1199011,1, Nb: 8.0;Ag: 4.0;O: 22.0
mp-1199037,0, Na: 8.0;Nb: 8.0;O: 24.0
mp-1199046,0, Ca: 2.0;Fe: 2.0;B: 2.0;P: 4.0;H: 4.0;O: 20.0
mp-1199176,0.777, Rb: 3.0;V: 3.0;P: 6.0;O: 24.0
mp-1199843,0, Mn: 4.0;As: 12.0;Pb: 12.0;O: 36.0
mp-1199860,0, V: 4.0;Co: 4.0;Se: 4.0;O: 22.0
mp-1200253,1, Cs: 2.0;Mo: 2.0;N: 6.0;O: 22.0
mp-1200394,0, Fe: 2.0;P: 6.0;H: 12.0;O: 12.0
mp-1200403,1, Nb: 8.0;Ag: 4.0;O: 22.0
mp-1200408,1, Sr: 2.0;Mo: 4.0;Se: 4.0;O: 22.0
mp-1200502,0, Mo: 6.0;Se: 2.0;N: 4.0;O: 24.0
mp-1200529,0, Cu: 4.0;As: 4.0;Pb: 4.0;O: 20.0
mp-1200583,0, C: 4.0;S: 16.0;N: 16.0;Cl: 4.0;O: 8.0
mp-1200651,1, Ba: 2.0;La: 4.0;Ti: 6.0;O: 20.0
mp-1200657,0, Ca: 4.0;B: 12.0;O: 24.0
mp-1200659,1, Ce: 4.0;Rh: 8.0;O: 20.0
mp-1200666,0, Cs: 2.0;Ga: 2.0;P: 6.0;H: 2.0;O: 20.0
mp-1200675,0, K: 8.0;I: 8.0;O: 24.0
mp-1200678,0, K: 8.0;Sn: 4.0;O: 4.0;F: 24.0
mp-1200746,0, Dy: 8.0;V: 4.0;O: 20.0
mp-1200747,0.3976, Pt: 4.0;S: 16.0;N: 16.0
mp-1200763,0.9156, Cr: 4.0;Cu: 4.0;P: 4.0;Pb: 8.0;O: 36.0
mp-1200853,0, Er: 8.0;Hf: 4.0;S: 20.0
mp-1200869,0, Na: 1.0;Ca: 2.0;Fe: 5.0;Si: 8.0;O: 24.0
mp-1200870,0, Te: 2.0;As: 2.0;H: 2.0;Xe: 2.0;N: 2.0;F: 22.0
mp-1200943,0, Rb: 4.0;V: 4.0;P: 8.0;O: 32.0
mp-12010,0.6734, Ba: 4.0;Se: 4.0;O: 16.0
mp-1201086,0, Fe: 4.0;Se: 8.0;O: 24.0
mp-12011,0, K: 2.0;Tb: 2.0;Ge: 2.0;S: 8.0
mp-12012,0.105, K: 2.0;Pr: 2.0;Ge: 2.0;Se: 8.0
mp-1201232,0, K: 4.0;Hg: 4.0;C: 8.0;N: 8.0;Cl: 4.0;O: 4.0
mp-1201259,0.4326, Na: 4.0;Ti: 4.0;As: 4.0;O: 20.0
mp-1201280,0.0854, Ba: 4.0;V: 8.0;O: 28.0
mp-1201514,0.7224, K: 8.0;Ru: 4.0;O: 20.0
mp-1201553,1, Co: 4.0;Bi: 2.0;B: 2.0;P: 4.0;O: 20.0
mp-12016,1, Rb: 4.0;Si: 2.0;S: 6.0
mp-1201627,0, Rb: 4.0;H: 16.0;C: 4.0;N: 12.0
mp-1201737,1, Ca: 4.0;Sn: 4.0;O: 24.0
mp-1201770,0, K: 4.0;Mn: 2.0;C: 8.0;O: 20.0
mp-1202027,0, La: 8.0;Ta: 8.0;O: 32.0
mp-1202032,1, Fe: 4.0;Sn: 4.0;O: 24.0
mp-12021,0, Ag: 4.0;B: 4.0;F: 16.0
mp-1202153,1, Na: 4.0;Nb: 8.0;O: 22.0
mp-12022,1, Hg: 2.0;B: 8.0;O: 14.0
mp-1202223,1, W: 10.0;O: 30.0
mp-1202437,0, Cs: 4.0;H: 8.0;S: 4.0;N: 4.0;O: 12.0
mp-1202561,0.042, Hf: 4.0;S: 4.0;O: 24.0
mp-1202623,1, Ba: 2.0;La: 4.0;Ti: 6.0;O: 20.0
mp-1202773,0, Rb: 8.0;In: 4.0;Cl: 20.0;O: 4.0
mp-1202866,0.6706, Na: 4.0;Ti: 4.0;Si: 3.0;O: 22.0
mp-1202965,1, Nb: 8.0;Ag: 4.0;O: 22.0
mp-1203069,0.0406, W: 8.0;O: 24.0
mp-1203072,1, U: 4.0;S: 4.0;O: 24.0
mp-1203262,0, Si: 1.0;H: 12.0;C: 4.0;N: 10.0;F: 6.0
mp-1203274,0, Ni: 8.0;C: 32.0;O: 32.0
mp-1203328,0, Ba: 4.0;P: 3.0;H: 1.0;F: 24.0
mp-1203398,0.2114, Ta: 8.0;Ag: 4.0;O: 22.0
mp-1203649,0, Zn: 4.0;C: 16.0;N: 8.0;O: 24.0
mp-1203759,0, Si: 18.0;C: 8.0;N: 2.0;O: 36.0
mp-1203905,0, K: 8.0;In: 4.0;Cl: 20.0;O: 4.0
mp-1204027,0, U: 4.0;S: 4.0;N: 4.0;O: 24.0;F: 4.0
mp-1204065,1, Na: 4.0;Ca: 4.0;P: 12.0;O: 24.0
mp-1204412,1, Mo: 4.0;Pb: 2.0;Se: 4.0;O: 22.0
mp-1204534,0.1148, Rb: 4.0;Ho: 4.0;S: 8.0;O: 36.0
mp-12046,0, Rb: 3.0;Na: 1.0;Ru: 2.0;O: 8.0
mp-1204676,1, Ba: 2.0;La: 4.0;Ti: 6.0;O: 20.0
mp-1204692,0, Ba: 7.0;Fe: 6.0;O: 2.0;F: 32.0
mp-12047,0, K: 3.0;Na: 1.0;Ru: 2.0;O: 8.0
mp-1204743,0, Rb: 8.0;Cd: 4.0;C: 8.0;Cl: 8.0;O: 20.0
mp-1204784,1, V: 4.0;Pb: 28.0;Cl: 8.0;O: 34.0
mp-1205297,0, Tb: 8.0;S: 12.0
mp-1205304,1, Ti: 2.0;I: 4.0;O: 14.0
mp-1205311,0, Sr: 8.0;Ni: 4.0;Te: 4.0;O: 24.0
mp-1205332,1, Te: 12.0;Rh: 2.0;Br: 6.0
mp-1205333,0.5152, Ca: 2.0;Ti: 2.0;Ge: 2.0;O: 10.0
mp-1205336,0, Ba: 4.0;Mn: 4.0;O: 12.0
mp-1205337,0, Ca: 6.0;Al: 4.0;P: 8.0
mp-1205338,0, Ca: 6.0;Al: 4.0;As: 8.0
mp-1205339,1, Ge: 2.0;Se: 4.0;O: 12.0
mp-1205341,1, Na: 4.0;Co: 4.0;S: 4.0;O: 16.0;F: 4.0
mp-1205344,0, Pr: 4.0;Sb: 4.0;O: 16.0
mp-1205351,1, La: 8.0;Se: 6.0;N: 4.0
mp-1205352,1, Ba: 2.0;Pd: 2.0;Se: 4.0;O: 12.0
mp-1205354,0, Sc: 8.0;Se: 12.0
mp-1205356,0.5124, Zn: 2.0;W: 2.0;O: 8.0
mp-1205361,0, Te: 12.0;Rh: 2.0;I: 6.0
mp-1205362,1, Nb: 4.0;Ag: 4.0;O: 12.0
mp-1205363,1, Ba: 4.0;Nd: 2.0;Ga: 2.0;Se: 10.0
mp-1205364,0.616, Ca: 4.0;Ti: 4.0;O: 12.0
mp-1205366,0, Lu: 4.0;Rh: 4.0;O: 12.0
mp-1205371,1, Ba: 6.0;In: 2.0;S: 8.0;Cl: 2.0
mp-1205378,1, Lu: 2.0;Cu: 2.0;Pb: 2.0;Se: 6.0
mp-1205383,0, Nd: 8.0;Ge: 4.0;O: 20.0
mp-1205388,1, Rb: 4.0;Pd: 6.0;S: 8.0
mp-1205391,0.889, Ta: 4.0;Sb: 4.0;O: 16.0
mp-1205392,1, Ag: 4.0;Sb: 4.0;S: 8.0
mp-1205397,0, Ba: 4.0;Y: 2.0;In: 2.0;Se: 10.0
mp-1205400,0, Ba: 4.0;Nd: 2.0;In: 2.0;Te: 10.0
mp-1205415,0, Fe: 8.0;O: 12.0
mp-1205419,1, Sr: 4.0;Sn: 4.0;S: 12.0
mp-1205460,1, Zn: 2.0;Hg: 6.0;Se: 6.0;Br: 4.0
mp-1205495,1, Ba: 3.0;Mo: 1.0;O: 6.0
mp-1205512,0, K: 1.0;Ba: 2.0;I: 1.0;O: 6.0
mp-1205541,0, Na: 1.0;Sc: 1.0;Tl: 2.0;F: 6.0
mp-1205549,0, Ba: 2.0;Gd: 1.0;Ta: 1.0;O: 6.0
mp-1205553,0, Sr: 2.0;Lu: 1.0;Ta: 1.0;O: 6.0
mp-1205554,1, Tl: 3.0;Ga: 1.0;F: 6.0
mp-1205574,0, Cs: 2.0;K: 1.0;Sc: 1.0;F: 6.0
mp-1205596,0, Ba: 2.0;Nd: 1.0;Ta: 1.0;O: 6.0
mp-1205599,0, Nd: 1.0;Eu: 2.0;Ta: 1.0;O: 6.0
mp-1205600,0.882, Ba: 2.0;Nd: 1.0;Ta: 1.0;O: 6.0
mp-1205605,0, Tb: 1.0;Eu: 2.0;Ta: 1.0;O: 6.0
mp-1205650,0.175, Ba: 2.0;Ta: 1.0;Tl: 1.0;O: 6.0
mp-1205663,1, Sr: 2.0;Zr: 1.0;Ti: 1.0;O: 6.0
mp-1205668,1, Sr: 3.0;Mo: 1.0;O: 6.0
mp-1205670,0, Ba: 2.0;Pr: 1.0;Ta: 1.0;O: 6.0
mp-1205671,0, Ba: 4.0;Ta: 2.0;Fe: 2.0;O: 12.0
mp-1205672,0, K: 1.0;Tl: 2.0;Cr: 1.0;F: 6.0
mp-1205677,0.014, Sr: 2.0;Nb: 1.0;Ga: 1.0;O: 6.0
mp-1205684,0, K: 1.0;Sc: 1.0;Tl: 2.0;F: 6.0
mp-1205686,1, Ba: 2.0;Pr: 1.0;Ta: 1.0;O: 6.0
mp-1205687,0, Sr: 2.0;Pr: 1.0;Nb: 1.0;O: 6.0
mp-1205690,1, Sr: 8.0;Nb: 4.0;Cr: 4.0;O: 24.0
mp-1205692,0, Sr: 2.0;La: 1.0;Ta: 1.0;O: 6.0
mp-1205701,0, Eu: 2.0;Ho: 1.0;Ta: 1.0;O: 6.0
mp-1205736,1, Nb: 1.0;Co: 1.0;Pb: 2.0;O: 6.0
mp-1205743,0, Na: 1.0;Sr: 2.0;I: 1.0;O: 6.0
mp-1205751,1, Ba: 2.0;U: 1.0;Be: 1.0;O: 6.0
mp-1205754,1, Na: 2.0;Ce: 1.0;F: 6.0
mp-1205759,1, Ba: 2.0;Yb: 1.0;U: 1.0;O: 6.0
mp-1205760,0, Sr: 2.0;Lu: 1.0;Nb: 1.0;O: 6.0
mp-1205776,0, Sr: 2.0;In: 1.0;Os: 1.0;O: 6.0
mp-1205803,0, Ba: 2.0;Er: 1.0;Ta: 1.0;O: 6.0
mp-1205806,1, Fe: 1.0;Pb: 2.0;W: 1.0;O: 6.0
mp-1205823,0, Ba: 2.0;Sc: 1.0;Ta: 1.0;O: 6.0
mp-1205833,1, Ba: 2.0;Nb: 1.0;Rh: 1.0;O: 6.0
mp-1205856,0, Eu: 2.0;Lu: 1.0;Ta: 1.0;O: 6.0
mp-1205877,1, Cs: 2.0;Tl: 2.0;O: 2.0
mp-1205906,1, K: 2.0;Mn: 2.0;I: 2.0;O: 12.0
mp-1205934,1, Ba: 2.0;Yb: 1.0;Mo: 1.0;O: 6.0
mp-1205945,0, Ba: 2.0;U: 1.0;Hg: 1.0;O: 6.0
mp-1205960,0, K: 2.0;Sn: 1.0;F: 6.0
mp-1205991,1, La: 1.0;Bi: 2.0;Cl: 1.0;O: 4.0
mp-1206020,1, K: 2.0;Ce: 1.0;Cu: 2.0;S: 4.0
